id,sales
3001088,325.9446361490086
3001089,1916.0985136887502
3001090,251.98402391383334
3001091,880.6495202015168
3001092,251.98405639035485
3001093,1435.3543880157645
3001094,4467.740837433594
3001095,954.6102298662566
3001096,325.94476605509465
3001097,288.96445993750706
3001098,4134.918001184001
3001099,251.98417005818018
3001100,251.98418629644092
3001101,325.94484724639847
3001102,473.8661529080528
3001103,251.9842350112232
3001104,806.6890865872098
3001105,251.98426748774472
3001106,843.6694414195797
3001107,436.8859117435082
3001108,547.8268950493141
3001109,251.98433244078777
3001110,251.98434867904854
3001111,843.6695226108835
3001112,251.98438115557005
3001113,251.98439739383082
3001114,251.98441363209156
3001115,251.98442987035233
3001116,7943.89149612508
3001117,769.7089753287513
3001118,251.9844785851346
3001119,254.86642666913667
3001120,254.86644290739744
3001121,328.827103857355
3001122,1512.1974354827644
3001123,254.86649162217972
3001124,809.5713431981663
3001125,254.86652409870123
3001126,1401.2565333682624
3001127,4248.7413710068495
3001128,920.5123752187546
3001129,291.84691140759264
3001130,291.84692764585344
3001131,3841.95789004556
3001132,254.86663776652657
3001133,254.86665400478734
3001134,328.82731495474485
3001135,476.7486206163992
3001136,254.8667027195696
3001137,772.5912319397079
3001138,254.8667351960911
3001139,846.5519091279263
3001140,439.76837945185457
3001141,587.689685113509
3001142,254.86680014913415
3001143,254.86681638739492
3001144,957.4929573867752
3001145,254.86684886391643
3001146,254.8668651021772
3001147,291.84720369628633
3001148,291.84721993454707
3001149,8057.714930900971
3001150,772.5914430370977
3001151,254.866946293481
3001152,257.7488943774831
3001153,257.74891061574385
3001154,331.70957156570137
3001155,1515.079903191111
3001156,257.7489593305261
3001157,812.4538109065127
3001158,257.7489918070476
3001159,1367.1586787207602
3001160,5398.013831746496
3001161,923.394842927101
3001162,294.7293791159391
3001163,294.7293953541998
3001164,3622.958423618816
3001165,257.749105474873
3001166,257.7491217131337
3001167,331.70978266309123
3001168,479.6310883247456
3001169,257.749170427916
3001170,849.434344359751
3001171,257.74920290443754
3001172,849.4343768362726
3001173,442.650847160201
3001174,590.5721528218553
3001175,257.7492678574805
3001176,257.7492840957413
3001177,849.4344580275764
3001178,257.74931657226284
3001179,257.7493328105236
3001180,257.7493490487843
3001181,257.74936528704507
3001182,6803.266438510472
3001183,775.4739107454442
3001184,257.7494140018274
3001185,260.63136208582944
3001186,260.63137832409024
3001187,334.59203927404775
3001188,1739.8443050345472
3001189,260.6314270388725
3001190,889.296923326556
3001191,260.631459515394
3001192,1517.9624358525002
3001193,6214.463391283507
3001194,926.2773106354473
3001195,297.61184682428546
3001196,297.6118630625462
3001197,3847.722825462253
3001198,260.6315731832193
3001199,260.6315894214801
3001200,334.5922503714376
3001201,482.513556033092
3001202,260.6316381362624
3001203,852.3168120680974
3001204,260.63167061278386
3001205,815.3365221887705
3001206,482.5136372243958
3001207,593.4546205302017
3001208,260.63173556582694
3001209,260.6317518040877
3001210,1037.2185375151648
3001211,260.63178428060917
3001212,260.63180051886997
3001213,297.6121391129791
3001214,297.6121553512399
3001215,6029.562136746002
3001216,778.3563784537905
3001217,260.63188171017373
3001218,263.5138297941759
3001219,263.5138460324366
3001220,337.47450698239413
3001221,1705.7464503870456
3001222,263.5138947472189
3001223,818.2187463232056
3001224,263.51392722374044
3001225,1298.962969425756
3001226,4553.231352978676
3001227,929.1597783437937
3001228,300.49431453263185
3001229,300.4943307708926
3001230,3554.7627143238124
3001231,263.51404089156574
3001232,263.5140571298265
3001233,337.474718079784
3001234,485.39602374143834
3001235,263.51410584460876
3001236,781.2386350647471
3001237,263.5141383211303
3001238,855.1993122529653
3001239,411.43546022104533
3001240,633.3174105943965
3001241,263.5142032741733
3001242,263.51421951243407
3001243,818.2190710884207
3001244,263.5142519889556
3001245,263.51426822721635
3001246,263.5142844654771
3001247,263.51430070373783
3001248,8399.185235228644
3001249,781.238846162137
3001250,263.51434941852017
3001251,214.52152427917832
3001252,214.5215405174391
3001253,288.48220146739664
3001254,1065.0689871784737
3001255,214.52158923222137
3001256,658.2854737406628
3001257,214.52162170874288
3001258,1028.088729775668
3001259,1730.714870775049
3001260,880.1674728287962
3001261,251.50200901763435
3001262,251.5020252558951
3001263,2618.2426722684527
3001264,214.52173537656822
3001265,214.521751614829
3001266,288.4824125647865
3001267,436.4037182264409
3001268,214.52180032961127
3001269,621.3053624822044
3001270,214.52183280613278
3001271,806.2070067379677
3001272,436.40379941774466
3001273,584.325105079399
3001274,214.5218977591758
3001275,251.50223635328496
3001276,954.1283773526651
3001277,214.52194647395808
3001278,214.52196271221885
3001279,214.5219789504796
3001280,214.52199518874036
3001281,9644.504212168342
3001282,732.2465406471393
3001283,214.52204390352264
3001284,266.3968333651273
3001285,266.3968496033881
3001286,340.3575105533456
3001287,1708.6294539579967
3001288,266.3968983181703
3001289,858.0820722500054
3001290,266.39693079469185
3001291,1375.8066177084042
3001292,5813.445316648473
3001293,932.0427819147452
3001294,303.37731810358326
3001295,303.37733434184406
3001296,3668.5866849623085
3001297,266.39704446251716
3001298,266.39706070077796
3001299,340.35772165073547
3001300,488.2790273123898
3001301,266.3971094155602
3001302,784.1216386356984
3001303,266.3971418920817
3001304,710.1610264005232
3001305,451.2987861478452
3001306,599.2200918094995
3001307,266.39720684512474
3001308,266.3972230833855
3001309,969.0233640827657
3001310,266.397255559907
3001311,266.3972717981678
3001312,266.39728803642856
3001313,266.3973042746893
3001314,6848.894699853965
3001315,747.14152737724
3001316,266.3973529894716
3001317,269.2793010734737
3001318,269.2793173117344
3001319,343.239978261692
3001320,1970.3741781572821
3001321,269.2793660265167
3001322,860.9645399583517
3001323,269.27939850303824
3001324,1452.6497301284476
3001325,5742.367139645122
3001326,934.9252496230915
3001327,306.25978581192965
3001328,306.2598020501904
3001329,3893.3510868057456
3001330,269.27951217086354
3001331,269.2795284091243
3001332,343.24018935908185
3001333,491.1614950207362
3001334,269.2795771239066
3001335,823.9844286998932
3001336,269.2796096004281
3001337,860.9647835322631
3001338,454.1812538561916
3001339,602.1025595178459
3001340,269.2796745534711
3001341,269.2796907917319
3001342,934.9255094352637
3001343,269.2797232682534
3001344,306.2600618623626
3001345,269.27975574477495
3001346,269.2797719830357
3001347,6555.934588715524
3001348,787.0043174414348
3001349,269.27982069781797
3001350,272.16176878182006
3001351,272.16178502008086
3001352,346.12244597003837
3001353,1640.433744662993
3001354,272.1618337348631
3001355,826.8666853108498
3001356,272.1618662113846
3001357,1455.5321978367942
3001358,4783.76122610141
3001359,937.807717331438
3001360,309.14225352027603
3001361,309.1422697585368
3001362,3563.4106533114564
3001363,272.1619798792099
3001364,272.1619961174707
3001365,346.12265706742824
3001366,494.0439627290826
3001367,272.16204483225295
3001368,826.8668964082397
3001369,272.1620773087745
3001370,863.8472512406096
3001371,346.1227544969928
3001372,641.9653495820407
3001373,272.1621422618175
3001374,272.1621585000783
3001375,900.8276547877618
3001376,272.16219097659985
3001377,272.1622072148606
3001378,272.1622234531213
3001379,309.1425620472305
3001380,7779.167694166867
3001381,715.9261404380844
3001382,272.16228840616435
3001383,275.04423649016644
3001384,275.0442527284272
3001385,349.00491367838475
3001386,1051.631054677765
3001387,275.0443014432095
3001388,718.808185951651
3001389,275.044333919731
3001390,1162.5720866983534
3001391,1939.1588724094304
3001392,940.6901850397844
3001393,312.0247212286224
3001394,312.0247374668832
3001395,2863.666996258683
3001396,275.0444475875563
3001397,275.0444638258171
3001398,349.0051247757747
3001399,496.92643043742896
3001400,275.0445125405994
3001401,718.8083970490409
3001402,275.04454501712087
3001403,866.7297189489559
3001404,459.94618927288434
3001405,607.8674949345386
3001406,275.04460997016395
3001407,275.0446262084247
3001408,977.6707672078049
3001409,275.04465868494617
3001410,275.04467492320697
3001411,275.0446911614677
3001412,275.0447073997285
3001413,9631.066279667632
3001414,792.7692528581275
3001415,275.04475611451073
3001416,277.9267041985128
3001417,277.9267204367736
3001418,351.88738138673114
3001419,1165.4544894536566
3001420,277.92676915155585
3001421,721.6906536599973
3001422,277.9268016280774
3001423,1128.4742320508512
3001424,1794.1200506943833
3001425,943.5726527481307
3001426,314.90718893696885
3001427,314.9072051752296
3001428,2607.687207476091
3001429,277.92691529590275
3001430,277.9269315341635
3001431,351.887592484121
3001432,499.8088981457754
3001433,277.9269802489457
3001434,684.7105424015388
3001435,277.92701272546725
3001436,869.6121866573023
3001437,462.8286569812308
3001438,610.7499626428851
3001439,277.9270776785103
3001440,277.92709391677107
3001441,869.612267848606
3001442,277.9271263932926
3001443,277.92714263155335
3001444,277.9271588698141
3001445,277.92717510807483
3001446,9670.929069731828
3001447,795.6517205664738
3001448,277.9272238228572
3001449,280.8091719068592
3001450,280.80918814511995
3001451,354.7698490950775
3001452,1094.3763124503062
3001453,280.8092368599023
3001454,724.5731213683438
3001455,280.80926933642377
3001456,1131.3566997591975
3001457,1907.9434854702745
3001458,946.4551204564772
3001459,317.7896566453152
3001460,317.789672883576
3001461,2610.569675184437
3001462,280.80938300424907
3001463,280.8093992425098
3001464,354.7700601924674
3001465,502.6913658541217
3001466,280.80944795729215
3001467,724.5733324657336
3001468,280.80948043381363
3001469,872.4946543656487
3001470,465.7111246895771
3001471,613.6324303512315
3001472,280.8095453868567
3001473,280.80956162511745
3001474,946.4553802686493
3001475,280.80959410163894
3001476,280.80961033989973
3001477,280.8096265781605
3001478,280.8096428164213
3001479,9636.831215084327
3001480,761.5538659189718
3001481,280.8096915312035
3001482,283.69163961520564
3001483,283.6916558534664
3001484,357.6523168034239
3001485,1134.239102514501
3001486,283.6917045682486
3001487,727.4555890766901
3001488,283.69173704477015
3001489,1097.2588451116956
3001490,1836.865308466924
3001491,949.3375881648235
3001492,320.6721243536616
3001493,320.67214059192236
3001494,2687.41278760448
3001495,283.6918507125955
3001496,283.69186695085625
3001497,357.65252790081377
3001498,468.5935112066197
3001499,283.69191566563853
3001500,764.4361225299284
3001501,283.6919481421601
3001502,875.3771220739951
3001503,468.59359239792354
3001504,653.4952204154263
3001505,283.6920130952031
3001506,283.69202933346384
3001507,986.3181703328441
3001508,283.6920618099854
3001509,283.6920780482461
3001510,320.67241664235524
3001511,283.6921105247676
3001512,9602.733360436823
3001513,764.4363336273183
3001514,283.69215923954994
3001515,286.57410732355197
3001516,286.57412356181277
3001517,360.53478451177034
3001518,1174.1018925786957
3001519,286.57417227659505
3001520,767.3183791408849
3001521,286.57420475311653
3001522,1026.1806681083451
3001523,1802.7674538194224
3001524,952.2200558731699
3001525,323.554592062008
3001526,323.55460830026874
3001527,2690.295255312826
3001528,286.5743184209419
3001529,286.57433465920263
3001530,360.5349956091602
3001531,508.4563012708145
3001532,286.5743833739849
3001533,730.3382678824264
3001534,286.5744158505064
3001535,878.2595897823414
3001536,471.47606010626987
3001537,656.3776881237726
3001538,286.5744808035495
3001539,286.5744970418102
3001540,989.2006380411905
3001541,286.57452951833176
3001542,286.5745457565925
3001543,286.5745619948533
3001544,286.57457823311404
3001545,9716.556795212717
3001546,767.3188013356646
3001547,286.5746269478963
3001548,289.4565750318984
3001549,289.45659127015915
3001550,363.41725222011667
3001551,2027.5317744715553
3001552,289.45663998494143
3001553,955.1024586284733
3001554,289.456672461463
3001555,1472.8270040868724
3001556,5873.485380671093
3001557,955.1025235815163
3001558,326.4370597703544
3001559,326.4370760086151
3001560,4024.469327831715
3001561,289.4567861292883
3001562,289.456802367549
3001563,363.41746331750653
3001564,511.33876897916093
3001565,289.4568510823313
3001566,881.1420250141663
3001567,289.45688355885284
3001568,807.1814127789911
3001569,400.39788310291954
3001570,659.2601558321189
3001571,289.45694851189586
3001572,289.4569647501566
3001573,955.1027833936884
3001574,289.45699722667814
3001575,289.4570134649389
3001576,289.4570297031996
3001577,289.4570459414604
3001578,6761.013474453191
3001579,770.2012690440112
3001580,289.4570946562427
3001581,292.33904274024474
3001582,292.33905897850553
3001583,366.2997199284631
3001584,2030.4142421799015
3001585,292.3391076932878
3001586,957.9849263368196
3001587,292.3391401698093
3001588,1623.6307612186124
3001589,5913.348170735287
3001590,957.9849912898627
3001591,329.31952747870076
3001592,329.3195437169615
3001593,4138.292762607607
3001594,292.3392538376346
3001595,292.3392700758954
3001596,366.29993102585297
3001597,514.2212366875073
3001598,292.3393187906777
3001599,810.063848010816
3001600,292.33935126719916
3001601,847.0442028431859
3001602,440.2606731671143
3001603,625.162301184617
3001604,292.33941622024224
3001605,292.339432458503
3001606,1031.9458958137316
3001607,292.3394649350245
3001608,292.33948117328526
3001609,292.33949741154606
3001610,329.3198360056552
3001611,6505.033685670598
3001612,810.0640591082058
3001613,292.339562364589
3001614,217.40935061357533
3001615,217.40936685183607
3001616,291.37002780179364
3001617,993.9961688011739
3001618,217.40941556661835
3001619,661.1733000750598
3001620,217.4094480431399
3001621,1030.9765561100653
3001622,1585.681407686052
3001623,883.0552991631932
3001624,254.3898353520313
3001625,254.38985159029207
3001626,2436.2288868236074
3001627,217.4095617109652
3001628,217.40957794922593
3001629,291.3702388991835
3001630,439.29154456083785
3001631,217.40962666400821
3001632,698.1538335282982
3001633,217.40965914052975
3001634,809.0948330723648
3001635,439.2916257521416
3001636,550.2326090579475
3001637,217.40972409357278
3001638,217.40974033183355
3001639,883.0555589753654
3001640,217.40977280835506
3001641,217.40978904661583
3001642,217.40980528487657
3001643,217.40982152313734
3001644,9610.411716146891
3001645,661.1737222698396
3001646,217.40987023791962
3001647,295.2220463111962
3001648,295.22206254945695
3001649,369.1827234994145
3001650,1959.3366010391564
3001651,295.2221112642393
3001652,812.9466404843776
3001653,295.22214374076077
3001654,1404.631830654473
3001655,4363.057635360606
3001656,960.8679948608141
3001657,332.2025310496522
3001658,332.202547287913
3001659,3734.392220264226
3001660,295.2222574085861
3001661,295.2222736468468
3001662,369.1829345968044
3001663,517.1042402584587
3001664,295.22232236162915
3001665,849.9271739376157
3001666,295.22235483815064
3001667,886.9075287699857
3001668,443.1436767380657
3001669,628.0453047555684
3001670,295.2224197911937
3001671,295.22243602945446
3001672,886.9076099612895
3001673,295.22246850597594
3001674,295.2224847442367
3001675,295.2225009824975
3001676,295.2225172207582
3001677,7876.18861640794
3001678,812.9470626791573
3001679,295.2225659355405
3001680,298.10451401954265
3001681,298.1045302578034
3001682,372.0651912077609
3001683,1851.2781016799572
3001684,298.1045789725856
3001685,926.7700752602692
3001686,298.10461144910715
3001687,1481.4749430745164
3001688,5512.330096100252
3001689,963.7504625691605
3001690,335.0849987579986
3001691,335.08501499625936
3001692,3885.195977395966
3001693,298.1047251169325
3001694,298.10474135519326
3001695,372.06540230515077
3001696,519.9867079668052
3001697,298.10479006997554
3001698,852.8096416459622
3001699,298.1048225464971
3001700,852.8096741224837
3001701,446.0261444464121
3001702,667.9080948197633
3001703,298.10488749954004
3001704,298.10490373780084
3001705,1000.7310447371812
3001706,298.1049362143224
3001707,298.1049524525831
3001708,335.08529104669225
3001709,335.08530728495305
3001710,6658.720446373289
3001711,815.8295303875037
3001712,298.10503364388694
3001713,300.986981727889
3001714,300.9869979661497
3001715,374.9476589161073
3001716,1521.337668185668
3001717,300.98704668093205
3001718,855.6918982569186
3001719,300.98707915745354
3001720,1484.3574107828626
3001721,3925.0587025071177
3001722,966.632930277507
3001723,337.96746646634494
3001724,337.96748270460574
3001725,3777.137478036767
3001726,300.98719282527884
3001727,300.98720906353964
3001728,374.94787001349715
3001729,522.8691756751515
3001730,300.9872577783219
3001731,818.7117869984602
3001732,300.9872902548434
3001733,892.6724641866786
3001734,485.8889345106069
3001735,670.7905625281096
3001736,300.9873552078865
3001737,300.9873714461472
3001738,1003.6135124455275
3001739,300.9874039226687
3001740,300.9874201609295
3001741,300.98743639919024
3001742,300.98745263745104
3001743,8621.5599989416
3001744,818.71199809585
3001745,300.98750135223327
3001746,303.86944943623536
3001747,303.86946567449615
3001748,377.83012662445367
3001749,1783.0823923849534
3001750,303.8695143892784
3001751,858.574365965265
3001752,303.8695468657999
3001753,1339.3185890678155
3001754,4963.390196179219
3001755,969.5153979858533
3001756,340.8499341746914
3001757,340.8499504129521
3001758,3817.000268100962
3001759,303.8696605336253
3001760,303.869676771886
3001761,377.83033772184353
3001762,525.7516433834978
3001763,303.86972548666824
3001764,858.5745770626548
3001765,303.8697579631898
3001766,895.5549318950249
3001767,414.81075750725654
3001768,673.6730302364559
3001769,303.8698229162328
3001770,303.8698391544936
3001771,858.5746907304803
3001772,303.86987163101514
3001773,303.8698878692759
3001774,303.8699041075366
3001775,340.8502427016458
3001776,7588.993440686192
3001777,821.5944658041965
3001778,303.8699690605797
3001779,306.75191714458174
3001780,306.75193338284254
3001781,380.71259433280005
3001782,1822.9451824491484
3001783,306.7519820976248
3001784,935.4174783853083
3001785,306.7520145741463
3001786,1527.1026685554039
3001787,5410.0365321577465
3001788,972.3978656941996
3001789,343.73240188303777
3001790,343.7324181212985
3001791,4078.744992300247
3001792,306.7521282419716
3001793,306.7521444802324
3001794,380.7128054301899
3001795,528.6341110918443
3001796,306.7521931950147
3001797,824.476722415153
3001798,306.75222567153617
3001799,824.4767548916744
3001800,491.6538699272997
3001801,676.5554979448024
3001802,306.75229062457925
3001803,306.75230686284
3001804,1046.3587702180685
3001805,306.75233933936147
3001806,306.75235557762227
3001807,306.752371815883
3001808,343.7327104099922
3001809,7813.757842529629
3001810,713.5359664449976
3001811,306.75243676892603
3001812,309.6343848529282
3001813,309.6344010911889
3001814,383.59506204114643
3001815,1788.8473278016463
3001816,309.6344498059712
3001817,901.3196237378063
3001818,309.63448228249274
3001819,1345.0835244845084
3001820,4044.6470726997018
3001821,975.280333402546
3001822,383.59519194723254
3001823,346.6148858296449
3001824,3711.8242364501093
3001825,309.63459595031804
3001826,309.6346121885788
3001827,383.5952731385363
3001828,531.5165788001907
3001829,309.63466090336107
3001830,827.3591901234994
3001831,309.6346933798826
3001832,901.3198673117176
3001833,494.5363376356461
3001834,642.4576432973004
3001835,309.6347583329256
3001836,309.63477457118637
3001837,1012.2609155705667
3001838,309.6348070477079
3001839,309.63482328596865
3001840,309.6348395242294
3001841,309.6348557624902
3001842,8149.46321144061
3001843,827.3594012208893
3001844,309.63490447727247
3001845,312.5168525612745
3001846,312.5168687995353
3001847,386.4775297494929
3001848,1791.7297955099925
3001849,312.5169175143176
3001850,904.2020914461526
3001851,312.51694999083907
3001852,1532.8676039720967
3001853,5563.722756997833
3001854,978.1628011108925
3001855,349.49733729973053
3001856,349.4973535379913
3001857,3973.5689606493947
3001858,312.51706365866437
3001859,312.51707989692517
3001860,386.47774084688274
3001861,534.3990465085371
3001862,312.51712861170745
3001863,904.2023025435425
3001864,312.51716108822893
3001865,756.2810455966704
3001866,497.4188053439924
3001867,682.3204333614951
3001868,312.517226041272
3001869,312.51724227953275
3001870,1015.143383278913
3001871,312.5172747560543
3001872,312.51729099431503
3001873,312.51730723257583
3001874,312.5173234708366
3001875,6710.1131072708695
3001876,830.2418689292356
3001877,312.5173721856188
3001878,315.39932026962094
3001879,315.3993365078817
3001880,389.3599974578392
3001881,1276.8877502364617
3001882,315.39938522266397
3001883,759.1632697311054
3001884,315.3994176991855
3001885,1202.927170477808
3001886,2053.474600900581
3001887,981.0452688192388
3001888,352.3798050080769
3001889,352.37982124633766
3001890,2719.1204682588955
3001891,315.3995313670108
3001892,315.39954760527155
3001893,389.36020855522906
3001894,537.2815142168835
3001895,315.39959632005383
3001896,796.1438031843437
3001897,315.39962879657537
3001898,907.0848027284104
3001899,500.30127305233884
3001900,648.2225787139931
3001901,315.3996937496184
3001902,315.39970998787913
3001903,981.0455286314109
3001904,315.3997424644007
3001905,315.3997587026614
3001906,315.39977494092216
3001907,315.3997911791829
3001908,9671.421363447087
3001909,833.1243366375819
3001910,315.39983989396524
3001911,318.28178797796727
3001912,318.28180421622807
3001913,392.24246516618564
3001914,1168.8292508772627
3001915,318.28185293101035
3001916,762.0457374394518
3001917,318.28188540753183
3001918,1057.8883487627604
3001919,1982.3964238972312
3001920,1020.9080588834337
3001921,355.2622727164233
3001922,355.26228895468404
3001923,2426.1603571204546
3001924,318.2819990753572
3001925,318.28201531361793
3001926,392.2426762635755
3001927,540.1639819252298
3001928,318.2820640284002
3001929,725.0656261809933
3001930,318.2820965049217
3001931,909.9672704367568
3001932,503.1837407606852
3001933,688.0853687781879
3001934,318.2821614579648
3001935,318.2821776962255
3001936,946.9476739839091
3001937,318.28221017274706
3001938,355.2625487668562
3001939,318.2822426492686
3001940,318.28225888752934
3001941,9674.303831155436
3001942,836.0068043459285
3001943,318.2823076023116
3001944,321.1642556863137
3001945,321.16427192457445
3001946,395.124932874532
3001947,2207.1607445493637
3001948,321.16432063935673
3001949,875.8691722153434
3001950,321.16435311587827
3001951,1578.4953294529846
3001952,6053.114350748901
3001953,986.8102042359316
3001954,358.1447404247697
3001955,358.1447566630304
3001956,4278.058942621221
3001957,321.1644667837036
3001958,321.1644830219643
3001959,395.1251439719219
3001960,543.0464496335762
3001961,321.1645317367466
3001962,912.8497056685817
3001963,321.16456421326814
3001964,801.9087710775581
3001965,506.0662084690316
3001966,690.9678364865343
3001967,321.16462916631116
3001968,321.16464540457196
3001969,1023.7907864039522
3001970,321.16467788109344
3001971,321.1646941193542
3001972,358.14503271346337
3001973,321.1647265958757
3001974,5572.370517364609
3001975,838.8892720542748
3001976,321.164775310658
3001977,220.29717694797228
3001978,220.29719318623305
3001979,294.2578541361906
3001980,996.8839951355709
3001981,220.29724190101533
3001982,664.0611264094568
3001983,220.29727437753684
3001984,1070.8447048003106
3001985,1810.451168155539
3001986,885.9431254975902
3001987,257.27766168642825
3001988,257.27767792468904
3001989,2476.097035513854
3001990,220.29738804536217
3001991,220.29740428362294
3001992,294.25806523358045
3001993,442.1793708952348
3001994,220.2974529984052
3001995,738.0219822185435
3001996,220.29748547492673
3001997,811.9826594067617
3001998,405.1991297306902
3001999,590.1007577481929
3002000,220.29755042796975
3002001,220.29756666623052
3002002,922.9237076656108
3002003,220.29759914275203
3002004,220.2976153810128
3002005,220.29763161927355
3002006,220.29764785753432
3002007,9576.319220125439
3002008,738.0221933159334
3002009,220.2976965723166
3002010,324.0472592572651
3002011,324.0472754955259
3002012,398.00793644548344
3002013,2025.1421363410736
3002014,324.04732421030815
3002015,989.69314285384
3002016,324.0473566868297
3002017,1470.4373659563907
3002018,5094.508973067794
3002019,989.693207806883
3002020,361.02774399572115
3002021,361.0277602339819
3002022,4243.961623836324
3002023,324.04747035465505
3002024,324.0474865929158
3002025,398.0081475428733
3002026,545.9294532045277
3002027,324.047535307698
3002028,841.7720645278363
3002029,324.04756778421955
3002030,915.7327417160546
3002031,471.96888968413464
3002032,656.8705177016374
3002033,324.0476327372626
3002034,324.0476489755234
3002035,989.6934676190551
3002036,324.0476814520449
3002037,324.04769769030565
3002038,324.0477139285664
3002039,324.04773016682714
3002040,7054.466415169496
3002041,841.7722756252261
3002042,324.0477788816095
3002043,326.9297269656115
3002044,326.92974320387225
3002045,400.8904041538298
3002046,1103.5165451532102
3002047,326.9297919186546
3002048,770.6936764270961
3002049,326.92982439517607
